myclusters	SampleID
normoxic	TCGA.55.8510.01A.11R.2403.07
normoxic	TCGA.78.7149.01A.11R.2039.07
normoxic	TCGA.78.8655.01A.11R.2403.07
normoxic	TCGA.95.7948.01A.11R.2187.07
normoxic	TCGA.86.8359.01A.11R.2326.07
normoxic	TCGA.L9.A443.01A.12R.A24H.07
hypoxic	TCGA.44.2668.01A.01R.0946.07
hypoxic	TCGA.75.5126.01A.01R.1755.07
hypoxic	TCGA.44.7661.01A.11R.2066.07
hypoxic	TCGA.44.3398.01A.01R.1107.07
hypoxic	TCGA.64.5815.01A.01R.1628.07
hypoxic	TCGA.35.4123.01A.01R.1107.07
hypoxic	TCGA.38.4629.01A.02R.1206.07
hypoxic	TCGA.49.AAR9.01A.21R.A41B.07
hypoxic	TCGA.62.8398.01A.11R.2326.07
hypoxic	TCGA.50.5939.01A.11R.1628.07
hypoxic	TCGA.05.4382.01A.01R.1206.07
hypoxic	TCGA.44.6777.01A.11R.1858.07
hypoxic	TCGA.64.1679.01A.21R.2066.07
hypoxic	TCGA.78.7146.01A.11R.2039.07
hypoxic	TCGA.44.4112.01A.01R.1107.07
hypoxic	TCGA.99.8033.01A.11R.2241.07
hypoxic	TCGA.44.2662.01A.01R.0946.07
hypoxic	TCGA.05.4398.01A.01R.1206.07
hypoxic	TCGA.55.A493.01A.11R.A24H.07
hypoxic	TCGA.95.7562.01A.11R.2241.07
hypoxic	TCGA.05.4418.01A.01R.1206.07
hypoxic	TCGA.05.4395.01A.01R.1206.07
hypoxic	TCGA.73.4670.01A.01R.1206.07
hypoxic	TCGA.44.7667.01A.31R.2066.07
hypoxic	TCGA.64.1678.01A.01R.0946.07
hypoxic	TCGA.05.4415.01A.22R.1858.07
hypoxic	TCGA.78.7542.01A.21R.2066.07
hypoxic	TCGA.35.4122.01A.01R.1107.07
hypoxic	TCGA.50.5044.01A.21R.1858.07
hypoxic	TCGA.49.4501.01A.01R.1206.07
hypoxic	TCGA.55.6980.01A.11R.1949.07
hypoxic	TCGA.97.8177.01A.11R.2287.07
hypoxic	TCGA.55.6982.01A.11R.1949.07
hypoxic	TCGA.55.8505.01A.11R.2403.07
hypoxic	TCGA.38.4627.01A.01R.1206.07
hypoxic	TCGA.64.1676.01A.01R.0946.07
hypoxic	TCGA.05.4402.01A.01R.1206.07
hypoxic	TCGA.67.3770.01A.01R.0946.07
hypoxic	TCGA.55.8302.01A.11R.2326.07
hypoxic	TCGA.78.8660.01A.11R.2403.07
hypoxic	TCGA.55.8205.01A.11R.2241.07
hypoxic	TCGA.55.7726.01A.11R.2170.07
hypoxic	TCGA.75.5147.01A.01R.1628.07
hypoxic	TCGA.50.5066.01A.01R.1628.07
hypoxic	TCGA.64.5775.01A.01R.1628.07
hypoxic	TCGA.38.4632.01A.01R.1755.07
hypoxic	TCGA.MP.A4TI.01A.21R.A24X.07
hypoxic	TCGA.50.5045.01A.01R.1628.07
hypoxic	TCGA.73.4676.01A.01R.1755.07
hypoxic	TCGA.05.4434.01A.01R.1206.07
hypoxic	TCGA.55.8204.01A.11R.2241.07
hypoxic	TCGA.50.6590.01A.12R.1858.07
hypoxic	TCGA.50.6595.01A.12R.1858.07
hypoxic	TCGA.44.8119.01A.11R.2241.07
hypoxic	TCGA.49.AARO.01A.12R.A41B.07
hypoxic	TCGA.97.8175.01A.11R.2287.07
hypoxic	TCGA.44.3918.01A.01R.1107.07
hypoxic	TCGA.69.7974.01A.11R.2187.07
hypoxic	TCGA.MP.A4TK.01A.11R.A24X.07
hypoxic	TCGA.55.7903.01A.11R.2170.07
hypoxic	TCGA.44.3919.01A.02R.1107.07
hypoxic	TCGA.MP.A4SY.01A.21R.A24X.07
hypoxic	TCGA.93.8067.01A.11R.2287.07
hypoxic	TCGA.MP.A4TF.01A.11R.A262.07
hypoxic	TCGA.78.7145.01A.11R.2039.07
hypoxic	TCGA.91.6836.01A.21R.1858.07
hypoxic	TCGA.86.8055.01A.11R.2241.07
hypoxic	TCGA.86.8074.01A.11R.2241.07
hypoxic	TCGA.50.5933.01A.11R.1755.07
hypoxic	TCGA.55.8301.01A.11R.2287.07
hypoxic	TCGA.62.A472.01A.11R.A24H.07
hypoxic	TCGA.05.4250.01A.01R.1107.07
hypoxic	TCGA.44.2665.01A.01R.0946.07
hypoxic	TCGA.55.7995.01A.11R.2187.07
hypoxic	TCGA.78.7148.01A.11R.2039.07
hypoxic	TCGA.78.8640.01A.11R.2403.07
hypoxic	TCGA.80.5611.01A.01R.1628.07
hypoxic	TCGA.55.A4DF.01A.11R.A24H.07
hypoxic	TCGA.73.4666.01A.01R.1206.07
hypoxic	TCGA.55.6969.01A.11R.1949.07
hypoxic	TCGA.67.3771.01A.01R.0946.07
hypoxic	TCGA.86.8358.01A.11R.2326.07
hypoxic	TCGA.MP.A4SV.01A.11R.A24X.07
hypoxic	TCGA.55.6712.01A.11R.1858.07
hypoxic	TCGA.55.7994.01A.11R.2187.07
hypoxic	TCGA.05.4244.01A.01R.1107.07
hypoxic	TCGA.86.7711.01A.11R.2066.07
hypoxic	TCGA.86.6562.01A.11R.1755.07
hypoxic	TCGA.50.6592.01A.11R.1755.07
hypoxic	TCGA.69.7978.01A.11R.2187.07
hypoxic	TCGA.55.6642.01A.11R.1858.07
hypoxic	TCGA.69.7765.01A.11R.2170.07
hypoxic	TCGA.50.5930.01A.11R.1755.07
hypoxic	TCGA.75.7027.01A.11R.1949.07
hypoxic	TCGA.38.4631.01A.01R.1755.07
hypoxic	TCGA.49.4506.01A.01R.1206.07
hypoxic	TCGA.49.4494.01A.01R.1206.07
hypoxic	TCGA.64.1677.01A.01R.0946.07
hypoxic	TCGA.49.4507.01A.01R.1206.07
hypoxic	TCGA.50.5072.01A.21R.1858.07
hypoxic	TCGA.64.5781.01A.01R.1628.07
hypoxic	TCGA.05.5429.01A.01R.1628.07
