myclusters	SampleID
normoxic	TCGA.BR.8380.01A.11R.2343.13
normoxic	TCGA.D7.8579.01A.11R.2343.13
normoxic	TCGA.D7.A747.01A.22R.A33Y.31
normoxic	TCGA.BR.A44T.01A.32R.A24K.31
normoxic	TCGA.BR.A4IU.01A.22R.A251.31
normoxic	TCGA.BR.8297.01A.12R.2343.13
normoxic	TCGA.BR.A453.01A.11R.A24K.31
normoxic	TCGA.VQ.A94P.01A.13R.A414.31
normoxic	TCGA.CD.A4MI.01A.21R.A251.31
normoxic	TCGA.BR.A4IV.01A.31R.A251.31
normoxic	TCGA.BR.A4IZ.01A.32R.A251.31
normoxic	TCGA.RD.A8N2.01A.12R.A36D.31
normoxic	TCGA.BR.8371.01A.11R.2343.13
normoxic	TCGA.BR.A4J9.01A.12R.A251.31
normoxic	TCGA.RD.A8N4.01A.21R.A36D.31
intermediate	TCGA.HU.8610.01A.22R.2402.13
intermediate	TCGA.VQ.A91Q.01A.12R.A414.31
intermediate	TCGA.CG.4462.01A.01R.1157.13
intermediate	TCGA.KB.A93G.01A.11R.A39E.31
intermediate	TCGA.D7.A748.01A.12R.A32D.31
intermediate	TCGA.HF.7136.01A.11R.2055.13
intermediate	TCGA.VQ.AA6G.01A.11R.A414.31
intermediate	TCGA.BR.8080.01A.11R.2343.13
intermediate	TCGA.BR.8291.01A.11R.2343.13
intermediate	TCGA.BR.7959.01A.11R.2343.13
intermediate	TCGA.BR.8677.01A.11R.2402.13
intermediate	TCGA.MX.A663.01A.11R.A31P.31
intermediate	TCGA.VQ.A91A.01A.11R.A414.31
intermediate	TCGA.BR.4187.01A.01R.1131.13
intermediate	TCGA.BR.4279.01A.01R.1131.13
intermediate	TCGA.RD.A7BW.01A.11R.A32D.31
intermediate	TCGA.CD.8530.01A.11R.2343.13
intermediate	TCGA.RD.A8N5.01A.12R.A36D.31
intermediate	TCGA.HU.A4GC.01A.12R.A251.31
intermediate	TCGA.HU.A4GX.01A.12R.A251.31
intermediate	TCGA.KB.A6F7.01A.12R.A32D.31
intermediate	TCGA.BR.8077.01A.11R.2343.13
intermediate	TCGA.SW.A7EB.01A.11R.A354.31
intermediate	TCGA.CD.5813.01A.11R.1602.13
intermediate	TCGA.HU.A4HD.01A.11R.A251.31
intermediate	TCGA.BR.8687.01A.11R.2402.13
intermediate	TCGA.D7.A6F2.01A.12R.A31P.31
intermediate	TCGA.BR.7722.01A.31R.2203.13
intermediate	TCGA.BR.8483.01A.31R.2402.13
intermediate	TCGA.RD.A8N6.01A.11R.A36D.31
intermediate	TCGA.VQ.AA68.01A.11R.A414.31
