myclusters	SampleID
hypoxic	TCGA.AN.A0AL.01A.11R.A00Z.07
hypoxic	TCGA.B6.A0RU.01A.11R.A084.07
hypoxic	TCGA.C8.A27B.01A.11R.A169.07
hypoxic	TCGA.EW.A1PH.01A.11R.A14M.07
hypoxic	TCGA.A8.A07O.01A.11R.A00Z.07
hypoxic	TCGA.AR.A0U0.01A.11R.A109.07
hypoxic	TCGA.E2.A159.01A.11R.A115.07
hypoxic	TCGA.E2.A1LK.01A.21R.A14D.07
hypoxic	TCGA.B6.A0IJ.01A.11R.A034.07
hypoxic	TCGA.BH.A1F6.01A.11R.A13Q.07
hypoxic	TCGA.EW.A1PB.01A.11R.A144.07
hypoxic	TCGA.C8.A27A.01A.11R.A169.07
hypoxic	TCGA.D8.A1XZ.01A.11R.A14M.07
hypoxic	TCGA.A8.A08L.01A.11R.A00Z.07
hypoxic	TCGA.C8.A275.01A.21R.A16F.07
hypoxic	TCGA.A2.A4RX.01A.11R.A266.07
hypoxic	TCGA.AR.A0TP.01A.11R.A084.07
hypoxic	TCGA.D8.A1XQ.01A.11R.A14M.07
hypoxic	TCGA.A7.A0DA.01A.31R.A115.07
hypoxic	TCGA.E2.A14R.01A.11R.A115.07
hypoxic	TCGA.D8.A27M.01A.11R.A16F.07
hypoxic	TCGA.B6.A0I6.01A.11R.A034.07
hypoxic	TCGA.BH.A0BL.01A.11R.A115.07
hypoxic	TCGA.A2.A3XX.01A.21R.A239.07
hypoxic	TCGA.AC.A8OQ.01A.11R.A41B.07
hypoxic	TCGA.A2.A3XY.01A.11R.A239.07
hypoxic	TCGA.E9.A3QA.01A.61R.A22K.07
hypoxic	TCGA.B6.A400.01A.11R.A239.07
hypoxic	TCGA.B6.A402.01A.11R.A239.07
hypoxic	TCGA.AQ.A54N.01A.11R.A266.07
hypoxic	TCGA.AN.A0FX.01A.11R.A034.07
hypoxic	TCGA.D8.A142.01A.11R.A115.07
hypoxic	TCGA.E2.A150.01A.11R.A12D.07
hypoxic	TCGA.BH.A0DL.01A.11R.A115.07
hypoxic	TCGA.D8.A143.01A.11R.A115.07
hypoxic	TCGA.A2.A0D1.01A.11R.A034.07
hypoxic	TCGA.AR.A0U4.01A.11R.A109.07
hypoxic	TCGA.A2.A3XV.01A.21R.A239.07
hypoxic	TCGA.OL.A66P.01A.11R.A31O.07
hypoxic	TCGA.AC.A2QH.01A.11R.A18M.07
hypoxic	TCGA.AC.A7VC.01A.11R.A352.07
hypoxic	TCGA.D8.A1XL.01A.11R.A14M.07
hypoxic	TCGA.B6.A0RH.01A.21R.A115.07
hypoxic	TCGA.C8.A131.01A.11R.A115.07
hypoxic	TCGA.OL.A5S0.01A.11R.A28M.07
hypoxic	TCGA.A2.A0CY.01A.12R.A034.07
hypoxic	TCGA.C8.A26X.01A.31R.A16F.07
hypoxic	TCGA.A8.A08X.01A.21R.A00Z.07
hypoxic	TCGA.B6.A1KF.01A.11R.A13Q.07
hypoxic	TCGA.UU.A93S.01A.21R.A41B.07
hypoxic	TCGA.AO.A1KR.01A.12R.A144.07
hypoxic	TCGA.GM.A2DD.01A.11R.A180.07
hypoxic	TCGA.E9.A5FL.01A.11R.A27Q.07
hypoxic	TCGA.A7.A56D.01A.11R.A27Q.07
hypoxic	TCGA.AC.A2QJ.01A.12R.A19W.07
hypoxic	TCGA.A2.A3XW.01A.11R.A239.07
hypoxic	TCGA.A2.A3XU.01A.12R.A22U.07
hypoxic	TCGA.BH.A0E0.01A.11R.A056.07
hypoxic	TCGA.A2.A0YM.01A.11R.A109.07
hypoxic	TCGA.E9.A244.01A.11R.A169.07
hypoxic	TCGA.E9.A1NC.01A.21R.A26B.07
hypoxic	TCGA.A7.A6VW.01A.21R.A33J.07
hypoxic	TCGA.GM.A3XL.01A.11R.A22U.07
hypoxic	TCGA.A2.A0D0.01A.11R.A00Z.07
hypoxic	TCGA.OL.A5RW.01A.11R.A28M.07
