myclusters	SampleID
intermediate	TCGA.QG.A5YX.01A.11R.A28H.07
intermediate	TCGA.CK.5915.01A.11R.1653.07
intermediate	TCGA.AH.6903.01A.11R.1928.07
intermediate	TCGA.D5.6929.01A.31R.1928.07
intermediate	TCGA.AD.6899.01A.11R.1928.07
intermediate	TCGA.EI.6885.01A.11R.1928.07
intermediate	TCGA.CA.6715.01A.21R.1839.07
intermediate	TCGA.CM.6676.01A.11R.1839.07
intermediate	TCGA.D5.5541.01A.01R.1653.07
intermediate	TCGA.D5.6898.01A.11R.1928.07
intermediate	TCGA.CM.5863.01A.21R.1839.07
intermediate	TCGA.F4.6463.01A.11R.1723.07
intermediate	TCGA.D5.6536.01A.11R.1723.07
intermediate	TCGA.F4.6569.01A.11R.1774.07
intermediate	TCGA.AF.4110.01A.02R.1736.07
intermediate	TCGA.AA.3509.01A.01R.1410.07
intermediate	TCGA.DC.6681.01A.11R.A32Z.07
intermediate	TCGA.CM.5344.01A.21R.1723.07
intermediate	TCGA.F4.6809.01A.11R.1839.07
intermediate	TCGA.A6.6141.01A.11R.1774.07
intermediate	TCGA.AY.A71X.01A.12R.A37K.07
intermediate	TCGA.F4.6461.01A.11R.1774.07
intermediate	TCGA.F5.6863.01A.11R.1928.07
intermediate	TCGA.F4.6460.01A.11R.1774.07
intermediate	TCGA.G4.6311.01A.11R.1723.07
intermediate	TCGA.CI.6624.01C.11R.1830.07
intermediate	TCGA.G4.6293.01A.11R.1723.07
intermediate	TCGA.EI.6884.01A.11R.1928.07
intermediate	TCGA.AU.3779.01A.01R.1723.07
intermediate	TCGA.D5.5537.01A.21R.1928.07
intermediate	TCGA.NH.A8F8.01A.72R.A41B.07
intermediate	TCGA.A6.6138.01A.11R.1774.07
intermediate	TCGA.D5.6533.01A.11R.1723.07
normoxic	TCGA.QL.A97D.01A.12R.A41B.07
normoxic	TCGA.DM.A0X9.01A.11R.A155.07
normoxic	TCGA.DM.A1D9.01A.11R.A155.07
normoxic	TCGA.AG.3592.01A.02R.1736.07
normoxic	TCGA.AZ.6606.01A.11R.1839.07
normoxic	TCGA.EI.6881.01A.11R.A32Z.07
normoxic	TCGA.G4.6625.01A.21R.1774.07
normoxic	TCGA.CM.6164.01A.11R.1653.07
normoxic	TCGA.F4.6854.01A.11R.1928.07
normoxic	TCGA.AA.3511.01A.21R.1839.07
normoxic	TCGA.CI.6620.01A.11R.1830.07
normoxic	TCGA.D5.6532.01A.11R.1723.07
normoxic	TCGA.AZ.4614.01A.01R.1410.07
normoxic	TCGA.G4.6315.01A.11R.1723.07
normoxic	TCGA.A6.6650.01A.11R.1774.07
normoxic	TCGA.5M.AAT5.01A.21R.A41B.07
normoxic	TCGA.AY.A8YK.01A.11R.A41B.07
normoxic	TCGA.AA.A02Y.01A.43R.A32Y.07
normoxic	TCGA.AD.6963.01A.11R.1928.07
normoxic	TCGA.AG.3902.01A.01R.A32Z.07
normoxic	TCGA.AA.A02K.01A.03R.A32Y.07
normoxic	TCGA.CL.5918.01A.11R.1660.07
normoxic	TCGA.F4.6808.01A.11R.1839.07
normoxic	TCGA.DM.A1D0.01A.11R.A155.07
normoxic	TCGA.EI.6513.01A.21R.1736.07
normoxic	TCGA.RU.A8FL.01A.11R.A37K.07
normoxic	TCGA.DM.A1DB.01A.11R.A155.07
normoxic	TCGA.CM.5864.01A.01R.1653.07
normoxic	TCGA.G4.6317.01A.11R.1723.07
normoxic	TCGA.AM.5820.01A.01R.1653.07
normoxic	TCGA.CM.5862.01A.01R.1653.07
normoxic	TCGA.CM.6166.01A.11R.1653.07
normoxic	TCGA.NH.A5IV.01A.42R.A37K.07
normoxic	TCGA.DM.A282.01A.12R.A16W.07
normoxic	TCGA.DY.A1DG.01A.11R.A32Y.07
normoxic	TCGA.DY.A1DD.01A.21R.A155.07
normoxic	TCGA.DY.A1DF.01A.11R.A155.07
normoxic	TCGA.AD.A5EK.01A.11R.A28H.07
normoxic	TCGA.DM.A1D8.01A.11R.A155.07
normoxic	TCGA.DM.A28E.01A.11R.A32Y.07
normoxic	TCGA.SS.A7HO.01A.21R.A37K.07
normoxic	TCGA.5M.AATE.01A.11R.A41B.07
normoxic	TCGA.G4.6294.01A.11R.1774.07
normoxic	TCGA.CM.6167.01A.11R.1653.07
normoxic	TCGA.F4.6855.01A.11R.1928.07
normoxic	TCGA.G4.6310.01A.11R.1723.07
normoxic	TCGA.D5.6928.01A.11R.1928.07
normoxic	TCGA.A6.6651.01A.21R.1839.07
normoxic	TCGA.AZ.4323.01A.21R.1839.07
