myclusters	SampleID
intermediate	TCGA.22.5474.01A.01R.1635.07
intermediate	TCGA.60.2711.01A.01R.0851.07
intermediate	TCGA.21.1070.01A.01R.0692.07
intermediate	TCGA.NC.A5HE.01A.11R.A26W.07
intermediate	TCGA.90.7964.01A.21R.2187.07
intermediate	TCGA.34.5232.01A.21R.1820.07
intermediate	TCGA.39.5022.01A.21R.1820.07
intermediate	TCGA.56.7579.01A.11R.2045.07
intermediate	TCGA.56.8624.01A.11R.2403.07
intermediate	TCGA.34.8454.01A.11R.2326.07
intermediate	TCGA.77.8139.01A.11R.2247.07
intermediate	TCGA.39.5035.01A.01R.1443.07
intermediate	TCGA.43.6773.01A.41R.1949.07
intermediate	TCGA.22.4595.01A.01R.1201.07
intermediate	TCGA.56.A62T.01A.11R.A405.07
intermediate	TCGA.66.2727.01A.01R.0980.07
intermediate	TCGA.85.6561.01A.11R.1820.07
intermediate	TCGA.92.7340.01A.21R.2045.07
intermediate	TCGA.43.6143.01A.11R.1820.07
intermediate	TCGA.21.1080.01A.01R.0692.07
intermediate	TCGA.22.5483.01A.01R.1820.07
intermediate	TCGA.34.5234.01A.01R.1635.07
intermediate	TCGA.34.2596.01A.01R.0851.07
intermediate	TCGA.22.5479.01A.31R.1949.07
intermediate	TCGA.22.5491.01A.01R.1635.07
intermediate	TCGA.60.2726.01A.01R.0851.07
intermediate	TCGA.85.A4CL.01A.41R.A26W.07
intermediate	TCGA.22.5471.01A.01R.1635.07
intermediate	TCGA.66.2758.01A.02R.0851.07
intermediate	TCGA.39.5021.01A.01R.1443.07
intermediate	TCGA.46.3768.01A.01R.0980.07
intermediate	TCGA.34.5240.01A.01R.1443.07
intermediate	TCGA.85.8352.01A.31R.2326.07
intermediate	TCGA.63.7023.01A.11R.1949.07
intermediate	TCGA.66.2794.01A.01R.1201.07
intermediate	TCGA.33.4566.01A.01R.1443.07
intermediate	TCGA.37.3792.01A.01R.0980.07
intermediate	TCGA.66.2744.01A.01R.0980.07
intermediate	TCGA.43.8118.01A.11R.2403.07
intermediate	TCGA.85.7697.01A.11R.2125.07
intermediate	TCGA.77.7335.01A.11R.2045.07
intermediate	TCGA.77.A5G1.01A.11R.A27Q.07
intermediate	TCGA.39.5028.01A.01R.1443.07
intermediate	TCGA.O2.A52S.01A.11R.A262.07
intermediate	TCGA.77.7142.01A.11R.2045.07
intermediate	TCGA.22.0940.01A.01R.0692.07
intermediate	TCGA.18.4721.01A.01R.1443.07
intermediate	TCGA.66.2787.01A.01R.0980.07
intermediate	TCGA.66.2763.01A.01R.0851.07
intermediate	TCGA.22.A5C4.01A.12R.A27Q.07
intermediate	TCGA.63.A5MY.01A.11R.A26W.07
intermediate	TCGA.77.A5GH.01A.11R.A27Q.07
intermediate	TCGA.85.7950.01A.11R.2187.07
